Sample ID,Accession,Domain,Phylum,Class,Order,Family,Genus,Species,E value,Max score,Total score,Query from,Query to,Hit from,Hit to,Identity,Positive,Similarity[%],Coverage[%],Query length
Ap-41-08,KC202264.1.1448,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,870.892,471,13,506,12,501,488,488,98.8,37.6,1313
Ji-01-04,KT260804.1.1445,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,893.052,483,10,501,1,492,490,490,99.6,36.9,1333
Ji-01-06,JN603238.1.1457,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio azureus,0,911.519,493,9,515,7,509,503,503,99.2,47.8,1060
Ji-02-05,KM111593.1.1447,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,887.512,480,15,507,13,503,489,489,99.2,31.6,1558
Ji-02-06,KM111593.1.1447,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,880.126,476,12,503,13,503,488,488,99.2,34.4,1430
Ji-02-07,KC570941.1.1508,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,815.493,441,23,490,48,515,459,459,98.1,29.9,1567
Ji-02-08,GU228793.1.1452,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium damselae subsp. damselae,0,896.745,485,13,506,11,505,492,492,99.6,39.9,1238
Ji-03-01,KP789333.1.1439,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,881.972,477,12,498,8,493,485,485,99.6,31,1573
Ji-03-03,CP000713.2819114.2820640,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. PRwf-1,0,802.566,434,14,485,39,513,463,463,98.1,35.8,1320
Ji-03-04-2,KJ626243.1.1465,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus fluvialis,0,918.905,497,23,519,1,497,497,497,100,27.6,1800
Ji-03-04,KJ626243.1.1465,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus fluvialis,0,918.905,497,21,517,1,497,497,497,100,30.4,1635
Ji-03-07,HQ728325.1.1503,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus sp. SIX2(2011),0,907.825,491,20,527,32,536,503,503,99,39.8,1276
Ji-03-11,LN870315.1.1521,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus eurekensis,0,885.665,479,11,517,34,543,500,500,98.6,28.3,1790
Ji-03-12-2,CP000713.2819114.2820640,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. PRwf-1,3.30E-161,573.582,310,20,495,48,521,427,427,89.7,30.3,1573
Ji-03-12,CP000713.2664454.2665980,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. PRwf-1,0,859.812,465,14,495,39,522,479,479,99.4,31.2,1543
Ji-03-13,Y18098.1.1469,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus fluvialis,0,915.212,495,12,517,14,521,504,504,99.6,24.4,2073
Ji-04-04-1,ANVR01000012.16.1545,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli KTE22,0,867.199,469,14,491,41,518,476,476,99.6,34.4,1390
Ji-05-10,CP015923.462887.464440,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Newport str. Levine 1,3.69E-166,588.355,318,5,425,37,462,392,392,93.1,82.4,511
Ji-05-11,KP789326.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,881.972,477,16,502,13,497,484,484,99.4,33.4,1458
Ji-05-12,MLTP01000041.16.1568,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica,0,686.227,371,23,432,58,473,402,402,98,25,1637
Ji-06-01,HQ641405.1.1457,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,918.905,497,20,523,14,515,502,502,99.6,38.4,1314
Ji-06-07,KY655125.1.1261,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,1.42E-146,525.569,284,15,383,11,359,344,344,93.2,15.6,2368
Ji-06-09,JQ411244.1.1495,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,926.292,501,21,525,13,516,504,504,99.8,43.1,1172
Ji-07-08,KX057671.1.1484,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,0,909.672,492,34,535,25,524,499,499,99.4,31.1,1615
Ji-07-11,CP007540.3465030.3466585,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Montevideo str.,1.98E-54,217.178,117,25,202,58,234,160,160,89.9,35.2,506
Ji-07-12,JQ411244.1.1495,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,918.905,497,20,523,13,514,502,502,99.6,42.4,1189
Ji-08-01,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,18,516,2,500,499,499,100,41,1218
Ji-08-03,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,18,516,2,500,499,499,100,36,1385
Ji-08-04,JQ201036.1.1363,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,uncultured bacterium,0,763.787,413,12,500,15,507,467,467,95.5,33.4,1466
Ji-08-07,KT260804.1.1445,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,878.279,475,12,506,1,492,489,489,98.8,39.2,1262
Ji-09-02-1,HQ219922.1.1451,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. ATY3,0,911.519,493,11,509,9,507,497,497,99.6,33.6,1484
Ji-09-02-2,KY962903.1.1276,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,920.752,498,12,518,3,509,504,504,99.4,27.5,1846
Ji-09-03-1,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,918.905,497,17,520,2,504,502,502,99.6,20.7,2440
Ji-09-13,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,913.365,494,22,515,2,495,494,494,100,36.4,1357
Ji-09-15,KU324904.1.1206,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,929.985,503,7,521,5,519,513,513,99.6,34.7,1484
Ji-10-03,AB855731.1.1530,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Shigella dysenteriae,2.69E-38,163.625,88,33,130,51,147,95,95,96.9,18.9,518
Ji-10-07,MLTP01000041.16.1568,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica,0,872.739,472,19,503,53,536,482,482,99.4,30.3,1602
Ji-11-03,KC692193.1.1490,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,0,902.285,488,15,508,12,506,493,493,99.8,31.4,1575
Ji-11-04,JQ082131.1.1454,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. U1368-101106-SW107,0,907.825,491,13,509,10,506,495,495,99.6,42.3,1175
Ji-12-06,KM013932.1.1459,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,0,885.665,479,16,506,10,500,488,488,99.4,41.1,1195
Ji-14-16,KC478511.1.1510,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,918.905,497,22,528,40,545,504,504,99.4,36.8,1377
Ji-14-17,KY962893.1.1385,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,931.832,504,9,525,1,515,513,513,99.2,40.7,1269
Ji-14-19,JQ411244.1.1495,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,917.059,496,20,522,13,514,501,501,99.6,42,1199
Ji-15-17,KX671997.1.1470,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,4,520,4,520,512,512,99,38.8,1334
Ji-17-06,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,19,517,2,500,499,499,100,37.7,1325
Ji-18-11,KY962903.1.1276,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,928.138,502,12,523,2,511,509,509,99.4,39.7,1291
Ji-19-12,EU878340.1.1552,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,uncultured bacterium,0,909.672,492,14,523,35,545,506,506,99.2,42,1215
Ji-20-06,KU324904.1.1206,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,913.365,494,11,507,10,507,497,497,100,37.3,1331
Ji-21-07,KT260804.1.1445,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,889.359,481,12,506,1,492,491,491,99.2,36.1,1372
Ji-21-10,KT260804.1.1445,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,878.279,475,11,491,1,481,480,480,99.8,30.3,1586
Ji-21-12,KF571759.1.1238,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,uncultured bacterium,0,878.279,475,6,497,6,493,487,487,99,27.3,1803
Ji-22-09,HQ154567.1.1497,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,881.972,477,19,509,34,520,487,487,99.2,35.2,1396
Ji-22-10,JAHJ01000001.85.1633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis EnGen0404,0,926.292,501,12,524,35,547,510,510,99.4,37.4,1370
Ji-22-11,KM111593.1.1447,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella tarda,0,865.352,468,16,508,13,503,485,485,98.4,96.3,512
Ji-23-04,HQ789036.1.1453,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,uncultured organism,0,880.126,476,17,504,5,492,485,485,99.4,40.8,1195
Ji-23-05,KJ803869.1.1429,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Cronobacter sakazakii,0,880.126,476,13,501,2,489,485,485,99.2,17.9,2731
Ji-24-03,,,,,,,,,,,,,,,,,,,,
Ji-24-04,KP789326.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,880.126,476,7,502,5,497,490,490,98.8,30,1654
Ji-24-06,KP789330.1.1437,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,885.665,479,12,502,7,495,487,487,99.2,35.2,1396
Ji-24-12,KT260804.1.1445,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,889.359,481,12,499,1,486,486,486,99.6,35.9,1358
Ji-25-03,KP789333.1.1439,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,894.899,484,10,504,8,499,492,492,99.4,39.2,1263
Ji-25-04,KX162658.1.1443,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,874.586,473,13,504,8,497,486,486,98.8,33.5,1469
Ji-25-05,KP843031.1.1468,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,uncultured bacterium,0,918.905,497,14,520,11,516,504,504,99.4,30.7,1654
Ji-25-09,KR148962.1.1442,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia sp. CH-11,0,872.739,472,9,504,6,496,489,489,98.6,38.4,1291
Ji-25-10,KR148962.1.1442,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia sp. CH-11,0,880.126,476,13,499,9,492,484,484,99.4,35.3,1380
Ji-25-12,JX475902.1.1457,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina aquimarina,8.87E-113,411.077,222,4,499,11,493,409,409,82.5,93.9,528
Ji-26-04,BAUC01000062.159.1682,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella hoshinae NBRC 105699 = ATCC 33379,0,876.432,474,15,500,39,525,484,484,99.6,25.6,1902
Ji-26-11,,,,,,,,,,,,,,,,,,,,
Ji-27-01,JXKU01000093.80.1618,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus malodoratus,0,915.212,495,9,521,33,546,510,510,99.4,33.1,1550
Ji-27-08,KP191992.1.1430,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,0,845.039,457,13,478,10,476,465,465,99.8,35.4,1317
Ji-27-09,JAHJ01000001.85.1633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis EnGen0404,0,911.519,493,13,523,35,545,506,506,99,32.4,1575
Ji-27-11,KX671997.1.1470,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,926.292,501,4,526,1,522,517,517,98.9,40.6,1287
Ji-27-13-2,KJ803886.1.1430,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,883.819,478,15,498,5,488,483,483,99.8,28.9,1672
Ji-28-06,KC478511.1.1510,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,931.832,504,14,521,37,543,507,507,99.8,37.2,1365
Ji-28-07,KC478511.1.1510,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,13,523,35,545,508,508,99.4,27.7,1846
Ji-28-08,KC692183.1.1501,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,909.672,492,20,520,13,513,499,499,99.6,17.8,2820
Ji-28-09-2,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,917.059,496,17,519,2,503,501,501,99.6,30.2,1665
Ji-29-04,FJ672448.1.1407,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca,uncultured bacterium,0,878.279,475,22,505,44,527,482,482,99.6,33,1468
Ji-29-05,JAHJ01000001.85.1633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis EnGen0404,0,891.205,482,37,528,54,544,489,489,99.4,29.3,1682
Ji-29-06,HQ111064.1.1484,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina sp. WB6,0,863.506,467,12,506,21,512,486,486,98.2,31.5,1569
Ji-29-09,DI198461.2.1449,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,artificial sequences,0,861.659,466,11,496,10,497,482,482,99.2,35.6,1367
Ji-30-04,KJ626243.1.1465,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus fluvialis,0,918.905,497,18,514,1,497,497,497,100,25.5,1947
Ji-30-10-1,CP000713.2664454.2665980,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. PRwf-1,0,859.812,465,11,486,35,513,475,475,99.8,32.7,1456
Ji-30-10-2,KU324904.1.1206,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,918.905,497,12,514,10,512,502,502,99.8,37.6,1336
Ji-30-11,JAHJ01000001.85.1633,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis EnGen0404,0,917.059,496,13,523,35,545,507,507,99.2,27.5,1857
Ji-32-01,KF067178.1.1381,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,uncultured bacterium,0,907.825,491,11,515,14,520,502,502,99.4,30.7,1647
Ji-32-02,FN554766.4507900.4509441,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli 042,0,870.892,471,20,499,51,530,478,478,99.6,32,1500
Ji-32-04,KJ018060.1.1437,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,bacterium CSR-57,5.84E-25,119.306,64,18,84,8,74,66,66,98.5,13.1,513
Ji-32-07,KP789326.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,893.052,483,11,500,9,497,488,488,99.6,36.1,1357
Ji-32-08,KX162658.1.1443,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,876.432,474,10,498,5,493,485,485,99.2,36.2,1349
Ji-32-09,KU324904.1.1206,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,959.531,519,3,656,2,650,611,611,93.4,41.3,1582
Ji-32-10,KT719988.1.1415,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus clausii,0,749.013,405,22,494,1,475,452,452,95.6,92,514
Ji-32-11,KC920584.1.1487,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Shigella sp. 09-A2,0,863.506,467,7,496,8,500,486,486,99.2,37.1,1319
Ji-32-12,KP789326.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,889.359,481,10,493,9,493,484,484,100,38.8,1247
Ji-32-14,KP789333.1.1439,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,896.745,485,10,511,1,499,497,497,99,41.9,1197
Ji-32-15,KX904708.1.1442,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus,0,678.841,367,3,512,3,508,463,463,90.8,99.2,514
Ji-33-09,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,19,521,2,503,502,502,99.8,29.1,1730
Ji-34-01,AB201794.1.1510,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus clausii,0,800.72,433,19,511,44,537,474,474,96.1,96.3,512
Ji-34-02,HQ698211.1.1378,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured bacterium,0,769.327,416,15,509,6,504,473,473,95.6,95,521
Ji-34-05,KT029129.1.1450,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,Morganella morganii subsp. morganii,0,881.972,477,14,499,14,500,484,484,99.6,29.3,1658
Ji-34-06,KY962903.1.1276,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,917.059,496,11,515,1,505,503,503,99.6,30.1,1677
Ji-34-07,KY962893.1.1385,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,911.519,493,12,507,6,501,495,495,99.8,28,1771
Ji-35-04,KU324904.1.1206,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,926.292,501,17,517,15,515,501,501,100,34.8,1438
Ji-35-05,KC478511.1.1510,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,12,516,34,539,504,504,99.8,33.4,1513
Ji-35-06,KY962903.1.1276,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,928.138,502,12,517,1,505,505,505,99.8,38,1332
Ji-35-08,KC692183.1.1501,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,893.052,483,20,522,15,514,498,498,99,26.7,1884
Ji-35-10,HQ111064.1.1484,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina sp. WB6,0,859.812,465,10,502,19,515,487,487,98.8,30.1,1636
Ji-36-02,JQ411244.1.1495,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,922.598,499,18,520,13,514,502,502,99.8,35.1,1435
Ji-36-03,KU324904.1.1206,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,920.752,498,11,520,10,519,507,507,99.4,26.2,1943
Ji-36-08-2,KC692183.1.1501,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,924.445,500,18,524,13,517,505,505,99.6,37.8,1343
Ji-36-09,KC478511.1.1510,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,931.832,504,5,524,28,545,516,516,99.2,42.3,1228
Ji-36-10,KY962903.1.1276,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,928.138,502,16,527,1,511,510,510,99.6,45.7,1120
Ji-38-02,KC478511.1.1510,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,953.992,516,16,644,38,656,593,593,94.3,47.9,1313
Ji-39-01,KP789326.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,883.819,478,12,502,9,497,487,487,99.2,30.6,1606
Ji-39-02,MLTP01000041.16.1568,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica,0,678.841,367,17,432,53,466,402,402,96.6,81.3,512
Ji-39-04,AHZD02000013.33.1587,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli O157:H43 str. T22,8.01E-168,593.895,321,15,465,46,500,413,413,91.6,87.4,516
Ji-39-06,FJ368186.1.1370,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,uncultured bacterium,0,876.432,474,10,507,12,509,492,492,98.8,33.9,1469
Ji-39-07,KY962903.1.1276,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,913.365,494,10,507,1,497,497,497,99.8,16.8,2966
Ji-39-14,KC456557.1.1441,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,Proteus mirabilis,0,887.512,480,8,496,5,494,487,487,99.6,30.7,1594
N-01-04,KP789326.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,885.665,479,11,495,9,493,484,484,99.8,29.9,1622
N-01-06-1,KM497509.1.1476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0,918.905,497,19,522,2,504,502,502,99.6,34.1,1476
N-01-06-2,KP789326.1.1444,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,891.205,482,11,496,9,493,485,485,99.8,33.4,1455
N-01-12,EU708705.1.1455,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,uncultured Shigella sp.,0,885.665,479,1,497,1,498,494,494,99.4,30.5,1627
N-02-01,KP789330.1.1437,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,881.972,477,14,505,7,497,487,487,99,39.5,1246
N-02-04,CP016043.715424.716974,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,Edwardsiella hoshinae,0,881.972,477,5,497,39,535,491,491,99.6,34.3,1436
N-02-05,,,,,,,,,,,,,,,,,,,,
N-02-13,KP789330.1.1437,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,883.819,478,10,499,7,495,486,486,99.2,35.4,1384
N-02-15,KP789330.1.1437,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,896.745,485,6,502,1,495,493,493,99.2,32.6,1526
N-11-13,KX162658.1.1443,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,Escherichia coli,0,893.052,483,8,504,6,499,493,493,99.2,34.6,1436
